0.702478016,0.127960619,0
0.64013009,-0.281619972,0
-0.429982013,-0.581258788,0
0.045999539,-0.18176747,0
-0.149910288,-0.645057547,0
0.684375126,0.164740888,0
-0.516146187,0.210067914,0
0.246368354,-0.514901099,0
-0.176004483,0.538347316,0
0.66429967,0.229244156,0
-0.058043085,-0.663268507,0
-0.540532907,0.239299547,0
-0.493781036,-0.339980648,0
0.505439058,0.264136346,0
0.222879628,0.450681459,0
0.260793011,-0.619012426,0
0.510309143,-0.411243513,0
0.733425462,-0.048875619,0
0.170210574,-0.542432204,0
0.739071607,0.066177014,0
0.338921487,-0.394976176,0
-0.256873158,0.545961764,0
-0.578045329,0.358205461,0
-0.354207114,-0.543442325,0
-0.040286288,-0.544833215,0
0.520914056,0.385359456,0
0.520789568,-0.28309552,0
-0.018681069,-0.675515977,0
0.147348073,0.730793362,0
0.531585037,0.045164801,0
-0.702973635,-0.248696226,0
0.424665732,-0.518134898,0
-0.220094292,0.600810459,0
-0.311956286,0.525860145,0
-0.139326876,0.549899655,0
0.272545489,0.580210658,0
0.318936008,-0.647769745,0
0.094536659,-0.519642089,0
0.393243519,-0.371860161,0
-0.512069102,-0.509930085,0
0.495864184,0.45307822,0
-0.566061675,-0.023316451,0
-0.462960754,-0.190765108,0
0.36094221,0.548779935,0
0.102303378,0.116327346,0
-0.418458255,-0.308872001,0
0.70500712,-0.17200374,0
-0.131545958,-0.038680434,0
-0.167615156,-0.610679005,0
0.700973424,-0.040179085,0
0.137881374,0.723033089,0
0.559936182,0.332238765,0
0.495445198,-0.256589765,0
0.669879172,0.152318087,0
-0.186667645,-0.691333842,0
0.493669358,0.080086636,0
-0.356435379,-0.577706579,0
-0.208217577,-0.074407785,0
0.007224412,-0.067145781,0
0.112290342,0.040584242,0
-0.220965528,-0.045070063,0
0.070888316,0.197086676,0
-0.054481373,0.57341849,0
-0.171112426,0.105456037,0
0.057000218,0.512005677,0
-0.143661257,-0.732344305,0
-0.187285283,-0.112516794,0
-0.477020742,-0.383536227,0
0.686625909,0.253320669,0
0.019324732,-0.220549594,0
-0.025593327,-0.542233221,0
0.568532329,-0.048735643,0
-0.581310106,-0.344108419,0
-0.21029127,-0.558047761,0
0.13882289,0.718916191,0
-0.506194806,0.127618617,0
0.228934654,0.584911074,0
0.420400336,-0.309794953,0
-0.178325639,-0.023989353,0
-0.140472954,-0.059670743,0
0.002785808,0.570864981,0
-0.512638659,-0.444578342,0
0.572054368,-0.21458606,0
-0.66436531,-0.328379319,0
0.130360145,0.59737231,0
-0.711940755,-0.225518843,0
0.105098974,-0.736210379,0
0.40138629,0.552854936,0
-0.197840967,0.654335169,0
-0.655645808,0.131882528,0
-0.184926906,-0.696945585,0
0.189215546,-0.012550276,0
0.12847898,0.582961338,0
0.669330997,0.311955532,0
-0.705604402,0.173918627,0
0.00394178,0.151139122,0
-0.658767584,0.282951673,0
0.003551064,-0.533528678,0
0.133185012,-0.618855873,0
-0.613074617,0.18791206,0
0.574853531,0.353582075,0
0.400453361,-0.614215376,0
0.219189899,0.685185402,0
-0.443356294,-0.522064815,0
-0.053218239,-0.126282259,0
-0.182950882,-0.670252303,0
0.489242257,0.173522851,0
0.043362717,0.182082956,0
0.099921729,-0.034796818,0
-0.157898221,-0.088631681,0
0.534889536,-0.214475643,0
-0.662907051,-0.185314641,0
-0.015557585,0.656002538,0
-0.543614043,-0.138134427,0
0.443358518,-0.526570047,0
0.089142299,0.595673645,0
0.175825625,-0.568178546,0
0.516014348,-0.475456307,0
-0.206775709,-0.634187391,0
-0.270966878,0.626869964,0
-0.497153779,-0.124401135,0
0.321071243,0.490234453,0
0.107813286,-0.724086265,0
-0.612036666,-0.184373819,0
0.586010517,0.071488359,0
-0.605529138,0.175168567,0
0.532493214,-0.483241892,0
0.050861152,-0.096907387,0
0.082819208,0.133439382,0
0.301072217,0.548335241,0
0.53763141,0.380225073,0
-0.476411793,0.223485585,0
0.04018452,-0.121670541,0
0.056774903,0.577482594,0
0.351583193,-0.464873933,0
-0.041446268,-0.025834378,0
-0.230255694,-0.070344638,0
-0.514128498,-0.195109489,0
0.292589637,0.676623474,0
-0.275934263,-0.553958236,0
-0.680284665,0.305430553,0
-0.525579683,-0.247846361,0
-0.604448005,0.241315376,0
0.123802836,0.016377714,0
-0.516986934,0.287871348,0
0.526406095,-0.507770836,0
0.117254774,0.508779474,0
0.46580124,0.184830112,0
0.349832695,0.528635605,0
-0.460069,0.359456135,0
-0.189419539,-0.137805973,0
-0.005932656,-0.550207402,0
0.108169372,0.130914599,0
-0.306745184,-0.650104894,0
0.600472557,-0.229093249,0
0.002964036,-0.09203916,0
0.691600305,-0.014447237,0
-0.613957808,0.282474534,0
0.390273243,0.411577198,0
0.097023189,-0.678165129,0
0.304657542,-0.549124058,0
0.375391603,0.426794386,0
0.553033965,-0.090772876,0
0.539154374,-0.334338932,0
0.425289128,-0.605274955,0
-0.653887691,0.25538483,0
0.467658148,0.353088942,0
0.019536395,-0.590528536,0
0.638595331,-0.099931882,0
-0.243149019,0.451108743,0
-0.405368217,0.347688879,0
0.499985169,0.145435175,0
-0.274267048,0.525244788,0
-0.671074061,-0.127465559,0
-0.206745019,-0.707465326,0
0.012980084,-0.213388732,0
-0.157109368,0.165083779,0
